3364682,Lansdowne,Lansdowne,-33.98735,18.49746,PPLX,ZA,17399,Africa/Johannesburg
1013550,Christiana,Christiana,-27.91402,25.16111,PPLA3,ZA,17523,Africa/Johannesburg
937136,Zeerust,Zeerust,-25.53695,26.07512,PPLA3,ZA,17708,Africa/Johannesburg
941931,Warrenton,Warrenton,-28.11396,24.84753,PPLA3,ZA,17946,Africa/Johannesburg
964432,Port Alfred,Port Alfred,-33.59057,26.89104,PPLA3,ZA,17959,Africa/Johannesburg
976358,Middelburg,Middelburg,-31.49285,25.00633,PPL,ZA,18164,Africa/Johannesburg
986717,Kruisfontein,Kruisfontein,-34.00333,24.73142,PPL,ZA,18991,Africa/Johannesburg
964712,Plettenberg Bay,Plettenberg Bay,-34.05274,23.3716,PPLA3,ZA,19445,Africa/Johannesburg
963525,Queensdale,Queensdale,-31.87101,26.97862,PPL,ZA,20009,Africa/Johannesburg
976885,Messina,Messina,-22.35131,30.0396,PPL,ZA,20191,Africa/Johannesburg
946128,Umkomaas,Umkomaas,-30.20674,30.79776,PPL,ZA,20410,Africa/Johannesburg
956767,Secunda,Secunda,-26.55,29.16667,PPLA2,ZA,20418,Africa/Johannesburg
988290,Komatipoort,Komatipoort,-25.43321,31.95478,PPL,ZA,20508,Africa/Johannesburg
968665,Modimolle,Modimolle,-24.7,28.4,PPLA2,ZA,20527,Africa/Johannesburg
946257,Ulundi,Ulundi,-28.33523,31.41617,PPLA2,ZA,20753,Africa/Johannesburg
981158,Lydenburg,Lydenburg,-25.09598,30.44393,PPLA3,ZA,21695,Africa/Johannesburg
966380,Pampierstad,Pampierstad,-27.78324,24.68768,PPL,ZA,21800,Africa/Johannesburg
996918,Hennenman,Hennenman,-27.97654,27.02423,PPL,ZA,22847,Africa/Johannesburg
956878,Scottburgh,Scottburgh,-30.28666,30.75316,PPLA3,ZA,23949,Africa/Johannesburg
1007514,Duiwelskloof,Duiwelskloof,-23.69339,30.14002,PPL,ZA,24572,Africa/Johannesburg
985011,Lady Frere,Lady Frere,-31.70312,27.2329,PPLA3,ZA,25041,Africa/Johannesburg
3366880,Hermanus,Hermanus,-34.4187,19.23446,PPLA3,ZA,25153,Africa/Johannesburg
988356,Kokstad,Kokstad,-30.54723,29.42412,PPLA3,ZA,25373,Africa/Johannesburg
1012413,Cullinan,Cullinan,-25.67088,28.52364,PPL,ZA,25490,Africa/Johannesburg
973139,Mpophomeni,Mpophomeni,-29.56822,30.18618,PPL,ZA,26229,Africa/Johannesburg
955313,Siyabuswa,Siyabuswa,-25.11319,29.04454,PPLA3,ZA,26236,Africa/Johannesburg
1015504,Bronkhorstspruit,Bronkhorstspruit,-25.81015,28.74248,PPL,ZA,27343,Africa/Johannesburg
1005544,Empangeni,Empangeni,-28.76197,31.89329,PPL,ZA,28093,Africa/Johannesburg
1008261,Driefontein,Driefontein,-27.0177,30.44979,PPL,ZA,28127,Africa/Johannesburg
995202,Howick,Howick,-29.47795,30.23057,PPLA3,ZA,28725,Africa/Johannesburg
3367513,Grabouw,Grabouw,-34.15152,19.01509,PPL,ZA,29885,Africa/Johannesburg
970341,Nkowakowa,Nkowakowa,-23.88782,30.28708,PPL,ZA,30138,Africa/Johannesburg
1023287,Allanridge,Allanridge,-27.75431,26.64382,PPL,ZA,31700,Africa/Johannesburg
8604596,Retreat,Retreat,-34.05515,18.47617,PPL,ZA,32289,Africa/Johannesburg
1011632,De Aar,De Aar,-30.64966,24.0123,PPLA2,ZA,32318,Africa/Johannesburg
962330,Richmond,Richmond,-29.87196,30.27235,PPLA3,ZA,32445,Africa/Johannesburg
1012600,Cradock,Cradock,-32.16422,25.61918,PPLA3,ZA,32898,Africa/Johannesburg
984087,Lebowakgomo,Lebowakgomo,-24.2,29.5,PPL,ZA,33308,Africa/Johannesburg
1014489,Butterworth,Butterworth,-32.33083,28.14981,PPL,ZA,34353,Africa/Johannesburg
978895,Margate,Margate,-30.8636,30.37052,PPL,ZA,34407,Africa/Johannesburg
949282,Theunissen,Theunissen,-28.41098,26.70107,PPLA3,ZA,34718,Africa/Johannesburg
3364346,Malmesbury,Malmesbury,-33.4608,18.72714,PPLA3,ZA,34991,Africa/Johannesburg
997751,Harrismith,Harrismith,-28.27276,29.12946,PPL,ZA,35108,Africa/Johannesburg
951650,Stutterheim,Stutterheim,-32.57076,27.42396,PPLA3,ZA,35510,Africa/Johannesburg
1001860,Giyani,Giyani,-23.30246,30.71868,PPLA2,ZA,37024,Africa/Johannesburg
1105726,Ekangala,Ekangala,-25.69619,28.74918,PPL,ZA,37650,Africa/Johannesburg
949703,Thaba Nchu,Thaba Nchu,-29.20932,26.83898,PPL,ZA,38616,Africa/Johannesburg
956507,Senekal,Senekal,-28.31971,27.62082,PPL,ZA,39584,Africa/Johannesburg
1005125,Ermelo,Ermelo,-26.53333,29.98333,PPLA3,ZA,41124,Africa/Johannesburg
